,path,classes
47,../Dataset/train/rabbits/rabbits047.jpg,0
48,../Dataset/train/rabbits/rabbits048.jpg,0
49,../Dataset/train/rabbits/rabbits049.jpg,0
50,../Dataset/train/rabbits/rabbits050.jpg,0
51,../Dataset/train/rabbits/rabbits051.jpg,0
52,../Dataset/train/rabbits/rabbits052.jpg,0
53,../Dataset/train/rabbits/rabbits053.jpg,0
54,../Dataset/train/rabbits/rabbits054.jpg,0
55,../Dataset/train/rabbits/rabbits055.jpg,0
56,../Dataset/train/rabbits/rabbits056.jpg,0
57,../Dataset/train/rabbits/rabbits057.jpg,0
58,../Dataset/train/rabbits/rabbits058.jpg,0
59,../Dataset/train/rabbits/rabbits059.jpg,0
60,../Dataset/train/rabbits/rabbits060.jpg,0
61,../Dataset/train/rabbits/rabbits061.jpg,0
62,../Dataset/train/rabbits/rabbits062.jpg,0
63,../Dataset/train/rabbits/rabbits063.jpg,0
64,../Dataset/train/rabbits/rabbits064.jpg,0
65,../Dataset/train/rabbits/rabbits065.jpg,0
66,../Dataset/train/rabbits/rabbits066.jpg,0
67,../Dataset/train/rabbits/rabbits067.jpg,0
68,../Dataset/train/rabbits/rabbits068.jpg,0
69,../Dataset/train/rabbits/rabbits069.jpg,0
70,../Dataset/train/rabbits/rabbits070.jpg,0
71,../Dataset/train/rabbits/rabbits071.jpg,0
72,../Dataset/train/rabbits/rabbits072.jpg,0
73,../Dataset/train/rabbits/rabbits073.jpg,0
74,../Dataset/train/rabbits/rabbits074.jpg,0
75,../Dataset/train/rabbits/rabbits075.jpg,0
76,../Dataset/train/rabbits/rabbits076.jpg,0
77,../Dataset/train/rabbits/rabbits077.jpg,0
78,../Dataset/train/rabbits/rabbits078.jpg,0
79,../Dataset/train/rabbits/rabbits079.jpg,0
80,../Dataset/train/rabbits/rabbits080.jpg,0
81,../Dataset/train/rabbits/rabbits081.jpg,0
82,../Dataset/train/rabbits/rabbits082.jpg,0
83,../Dataset/train/rabbits/rabbits083.jpg,0
84,../Dataset/train/rabbits/rabbits084.jpg,0
85,../Dataset/train/rabbits/rabbits085.jpg,0
86,../Dataset/train/rabbits/rabbits086.jpg,0
87,../Dataset/train/rabbits/rabbits087.jpg,0
88,../Dataset/train/rabbits/rabbits088.jpg,0
89,../Dataset/train/rabbits/rabbits089.jpg,0
90,../Dataset/train/rabbits/rabbits090.jpg,0
91,../Dataset/train/rabbits/rabbits091.jpg,0
92,../Dataset/train/rabbits/rabbits092.jpg,0
93,../Dataset/train/rabbits/rabbits093.jpg,0
94,../Dataset/train/rabbits/rabbits094.jpg,0
95,../Dataset/train/rabbits/rabbits095.jpg,0
96,../Dataset/train/rabbits/rabbits096.jpg,0
97,../Dataset/train/rabbits/rabbits097.jpg,0
98,../Dataset/train/rabbits/rabbits098.jpg,0
99,../Dataset/train/rabbits/rabbits099.jpg,0
100,../Dataset/train/rabbits/rabbits100.jpg,0
101,../Dataset/train/rabbits/rabbits101.jpg,0
102,../Dataset/train/rabbits/rabbits102.jpg,0
103,../Dataset/train/rabbits/rabbits103.jpg,0
104,../Dataset/train/rabbits/rabbits104.jpg,0
105,../Dataset/train/rabbits/rabbits105.jpg,0
106,../Dataset/train/rabbits/rabbits106.jpg,0
107,../Dataset/train/rabbits/rabbits107.jpg,0
108,../Dataset/train/rabbits/rabbits108.jpg,0
109,../Dataset/train/rabbits/rabbits109.jpg,0
110,../Dataset/train/rabbits/rabbits110.jpg,0
111,../Dataset/train/rabbits/rabbits111.jpg,0
112,../Dataset/train/rabbits/rabbits112.jpg,0
113,../Dataset/train/rabbits/rabbits113.jpg,0
114,../Dataset/train/rabbits/rabbits114.jpg,0
115,../Dataset/train/rabbits/rabbits115.jpg,0
116,../Dataset/train/rabbits/rabbits116.jpg,0
117,../Dataset/train/rabbits/rabbits117.jpg,0
118,../Dataset/train/rabbits/rabbits118.jpg,0
119,../Dataset/train/rabbits/rabbits119.jpg,0
120,../Dataset/train/rabbits/rabbits120.jpg,0
121,../Dataset/train/rabbits/rabbits121.jpg,0
122,../Dataset/train/rabbits/rabbits122.jpg,0
123,../Dataset/train/rabbits/rabbits123.jpg,0
124,../Dataset/train/rabbits/rabbits124.jpg,0
125,../Dataset/train/rabbits/rabbits125.jpg,0
126,../Dataset/train/rabbits/rabbits126.jpg,0
127,../Dataset/train/rabbits/rabbits127.jpg,0
128,../Dataset/train/rabbits/rabbits128.jpg,0
129,../Dataset/train/rabbits/rabbits129.jpg,0
130,../Dataset/train/rabbits/rabbits130.jpg,0
131,../Dataset/train/rabbits/rabbits131.jpg,0
132,../Dataset/train/rabbits/rabbits132.jpg,0
133,../Dataset/train/rabbits/rabbits133.jpg,0
134,../Dataset/train/rabbits/rabbits134.jpg,0
135,../Dataset/train/rabbits/rabbits135.jpg,0
136,../Dataset/train/rabbits/rabbits136.jpg,0
137,../Dataset/train/rabbits/rabbits137.jpg,0
138,../Dataset/train/rabbits/rabbits138.jpg,0
139,../Dataset/train/rabbits/rabbits139.jpg,0
140,../Dataset/train/rabbits/rabbits140.jpg,0
141,../Dataset/train/rabbits/rabbits141.jpg,0
142,../Dataset/train/rabbits/rabbits142.jpg,0
143,../Dataset/train/rabbits/rabbits143.jpg,0
144,../Dataset/train/rabbits/rabbits144.jpg,0
145,../Dataset/train/rabbits/rabbits145.jpg,0
146,../Dataset/train/rabbits/rabbits146.jpg,0
147,../Dataset/train/rabbits/rabbits147.jpg,0
148,../Dataset/train/rabbits/rabbits148.jpg,0
149,../Dataset/train/rabbits/rabbits149.jpg,0
150,../Dataset/train/rabbits/rabbits150.jpg,0
151,../Dataset/train/rabbits/rabbits151.jpg,0
152,../Dataset/train/rabbits/rabbits152.jpg,0
153,../Dataset/train/rabbits/rabbits153.jpg,0
154,../Dataset/train/rabbits/rabbits154.jpg,0
155,../Dataset/train/rabbits/rabbits155.jpg,0
156,../Dataset/train/rabbits/rabbits156.jpg,0
157,../Dataset/train/rabbits/rabbits157.jpg,0
158,../Dataset/train/rabbits/rabbits158.jpg,0
159,../Dataset/train/rabbits/rabbits159.jpg,0
160,../Dataset/train/rabbits/rabbits160.jpg,0
161,../Dataset/train/rabbits/rabbits161.jpg,0
162,../Dataset/train/rabbits/rabbits162.jpg,0
163,../Dataset/train/rabbits/rabbits163.jpg,0
164,../Dataset/train/rabbits/rabbits164.jpg,0
165,../Dataset/train/rabbits/rabbits165.jpg,0
166,../Dataset/train/rabbits/rabbits166.jpg,0
167,../Dataset/train/rabbits/rabbits167.jpg,0
168,../Dataset/train/rabbits/rabbits168.jpg,0
169,../Dataset/train/rabbits/rabbits169.jpg,0
170,../Dataset/train/rabbits/rabbits170.jpg,0
171,../Dataset/train/rabbits/rabbits171.jpg,0
172,../Dataset/train/rabbits/rabbits172.jpg,0
173,../Dataset/train/rabbits/rabbits173.jpg,0
174,../Dataset/train/rabbits/rabbits174.jpg,0
175,../Dataset/train/rabbits/rabbits175.jpg,0
176,../Dataset/train/rabbits/rabbits176.jpg,0
177,../Dataset/train/rabbits/rabbits177.jpg,0
178,../Dataset/train/rabbits/rabbits178.jpg,0
179,../Dataset/train/rabbits/rabbits179.jpg,0
180,../Dataset/train/rabbits/rabbits180.jpg,0
181,../Dataset/train/rabbits/rabbits181.jpg,0
182,../Dataset/train/rabbits/rabbits182.jpg,0
183,../Dataset/train/rabbits/rabbits183.jpg,0
184,../Dataset/train/rabbits/rabbits184.jpg,0
185,../Dataset/train/rabbits/rabbits185.jpg,0
186,../Dataset/train/rabbits/rabbits186.jpg,0
187,../Dataset/train/rabbits/rabbits187.jpg,0
188,../Dataset/train/rabbits/rabbits188.jpg,0
189,../Dataset/train/rabbits/rabbits189.jpg,0
190,../Dataset/train/rabbits/rabbits190.jpg,0
191,../Dataset/train/rabbits/rabbits191.jpg,0
192,../Dataset/train/rabbits/rabbits192.jpg,0
193,../Dataset/train/rabbits/rabbits193.jpg,0
194,../Dataset/train/rabbits/rabbits194.jpg,0
195,../Dataset/train/rabbits/rabbits195.jpg,0
196,../Dataset/train/rabbits/rabbits196.jpg,0
197,../Dataset/train/rabbits/rabbits197.jpg,0
198,../Dataset/train/rabbits/rabbits198.jpg,0
199,../Dataset/train/rabbits/rabbits199.jpg,0
200,../Dataset/train/rabbits/rabbits200.jpg,0
201,../Dataset/train/rabbits/rabbits201.jpg,0
202,../Dataset/train/rabbits/rabbits202.jpg,0
203,../Dataset/train/rabbits/rabbits203.jpg,0
204,../Dataset/train/rabbits/rabbits204.jpg,0
205,../Dataset/train/rabbits/rabbits205.jpg,0
206,../Dataset/train/rabbits/rabbits206.jpg,0
207,../Dataset/train/rabbits/rabbits207.jpg,0
208,../Dataset/train/rabbits/rabbits208.jpg,0
209,../Dataset/train/rabbits/rabbits209.jpg,0
210,../Dataset/train/rabbits/rabbits210.jpg,0
211,../Dataset/train/rabbits/rabbits211.jpg,0
212,../Dataset/train/rabbits/rabbits212.jpg,0
213,../Dataset/train/rabbits/rabbits213.jpg,0
214,../Dataset/train/rabbits/rabbits214.jpg,0
215,../Dataset/train/rabbits/rabbits215.jpg,0
216,../Dataset/train/rabbits/rabbits216.jpg,0
217,../Dataset/train/rabbits/rabbits217.jpg,0
218,../Dataset/train/rabbits/rabbits218.jpg,0
219,../Dataset/train/rabbits/rabbits219.jpg,0
220,../Dataset/train/rabbits/rabbits220.jpg,0
221,../Dataset/train/rabbits/rabbits221.jpg,0
222,../Dataset/train/rabbits/rabbits222.jpg,0
223,../Dataset/train/rabbits/rabbits223.jpg,0
224,../Dataset/train/rabbits/rabbits224.jpg,0
225,../Dataset/train/rabbits/rabbits225.jpg,0
226,../Dataset/train/rabbits/rabbits226.jpg,0
227,../Dataset/train/rabbits/rabbits227.jpg,0
228,../Dataset/train/rabbits/rabbits228.jpg,0
229,../Dataset/train/rabbits/rabbits229.jpg,0
230,../Dataset/train/rabbits/rabbits230.jpg,0
231,../Dataset/train/rabbits/rabbits231.jpg,0
232,../Dataset/train/rabbits/rabbits232.jpg,0
233,../Dataset/train/rabbits/rabbits233.jpg,0
234,../Dataset/train/rabbits/rabbits234.jpg,0
235,../Dataset/train/rabbits/rabbits235.jpg,0
236,../Dataset/train/rabbits/rabbits236.jpg,0
237,../Dataset/train/rabbits/rabbits237.jpg,0
238,../Dataset/train/rabbits/rabbits238.jpg,0
239,../Dataset/train/rabbits/rabbits239.jpg,0
240,../Dataset/train/rabbits/rabbits240.jpg,0
241,../Dataset/train/rabbits/rabbits241.jpg,0
242,../Dataset/train/rabbits/rabbits242.jpg,0
243,../Dataset/train/rabbits/rabbits243.jpg,0
244,../Dataset/train/rabbits/rabbits244.jpg,0
245,../Dataset/train/rabbits/rabbits245.jpg,0
246,../Dataset/train/rabbits/rabbits246.jpg,0
247,../Dataset/train/rabbits/rabbits247.jpg,0
248,../Dataset/train/rabbits/rabbits248.jpg,0
249,../Dataset/train/rabbits/rabbits249.jpg,0
250,../Dataset/train/rabbits/rabbits250.jpg,0
251,../Dataset/train/rabbits/rabbits251.jpg,0
252,../Dataset/train/rabbits/rabbits252.jpg,0
253,../Dataset/train/rabbits/rabbits253.jpg,0
254,../Dataset/train/rabbits/rabbits254.jpg,0
255,../Dataset/train/rabbits/rabbits255.jpg,0
256,../Dataset/train/rabbits/rabbits256.jpg,0
257,../Dataset/train/rabbits/rabbits257.jpg,0
258,../Dataset/train/rabbits/rabbits258.jpg,0
259,../Dataset/train/rabbits/rabbits259.jpg,0
260,../Dataset/train/rabbits/rabbits260.jpg,0
261,../Dataset/train/rabbits/rabbits261.jpg,0
262,../Dataset/train/rabbits/rabbits262.jpg,0
263,../Dataset/train/rabbits/rabbits263.jpg,0
264,../Dataset/train/rabbits/rabbits264.jpg,0
265,../Dataset/train/rabbits/rabbits265.jpg,0
266,../Dataset/train/rabbits/rabbits266.jpg,0
267,../Dataset/train/rabbits/rabbits267.jpg,0
268,../Dataset/train/rabbits/rabbits268.jpg,0
269,../Dataset/train/rabbits/rabbits269.jpg,0
270,../Dataset/train/rabbits/rabbits270.jpg,0
271,../Dataset/train/rabbits/rabbits271.jpg,0
272,../Dataset/train/rabbits/rabbits272.jpg,0
273,../Dataset/train/rabbits/rabbits273.jpg,0
274,../Dataset/train/rabbits/rabbits274.jpg,0
275,../Dataset/train/rabbits/rabbits275.jpg,0
276,../Dataset/train/rabbits/rabbits276.jpg,0
277,../Dataset/train/rabbits/rabbits277.jpg,0
278,../Dataset/train/rabbits/rabbits278.jpg,0
279,../Dataset/train/rabbits/rabbits279.jpg,0
280,../Dataset/train/rabbits/rabbits280.jpg,0
281,../Dataset/train/rabbits/rabbits281.jpg,0
282,../Dataset/train/rabbits/rabbits282.jpg,0
283,../Dataset/train/rabbits/rabbits283.jpg,0
284,../Dataset/train/rabbits/rabbits284.jpg,0
285,../Dataset/train/rabbits/rabbits285.jpg,0
286,../Dataset/train/rabbits/rabbits286.jpg,0
287,../Dataset/train/rabbits/rabbits287.jpg,0
288,../Dataset/train/rabbits/rabbits288.jpg,0
289,../Dataset/train/rabbits/rabbits289.jpg,0
290,../Dataset/train/rabbits/rabbits290.jpg,0
291,../Dataset/train/rabbits/rabbits291.jpg,0
292,../Dataset/train/rabbits/rabbits292.jpg,0
293,../Dataset/train/rabbits/rabbits293.jpg,0
294,../Dataset/train/rabbits/rabbits294.jpg,0
295,../Dataset/train/rabbits/rabbits295.jpg,0
296,../Dataset/train/rabbits/rabbits296.jpg,0
297,../Dataset/train/rabbits/rabbits297.jpg,0
298,../Dataset/train/rabbits/rabbits298.jpg,0
299,../Dataset/train/rabbits/rabbits299.jpg,0
300,../Dataset/train/rabbits/rabbits300.jpg,0
301,../Dataset/train/rabbits/rabbits301.jpg,0
302,../Dataset/train/rabbits/rabbits302.jpg,0
303,../Dataset/train/rabbits/rabbits303.jpg,0
304,../Dataset/train/rabbits/rabbits304.jpg,0
305,../Dataset/train/rabbits/rabbits305.jpg,0
306,../Dataset/train/rabbits/rabbits306.jpg,0
307,../Dataset/train/rabbits/rabbits307.jpg,0
308,../Dataset/train/rabbits/rabbits308.jpg,0
309,../Dataset/train/rabbits/rabbits309.jpg,0
310,../Dataset/train/rabbits/rabbits310.jpg,0
311,../Dataset/train/rabbits/rabbits311.jpg,0
312,../Dataset/train/rabbits/rabbits312.jpg,0
313,../Dataset/train/rabbits/rabbits313.jpg,0
314,../Dataset/train/rabbits/rabbits314.jpg,0
315,../Dataset/train/rabbits/rabbits315.jpg,0
316,../Dataset/train/rabbits/rabbits316.jpg,0
317,../Dataset/train/rabbits/rabbits317.jpg,0
318,../Dataset/train/rabbits/rabbits318.jpg,0
319,../Dataset/train/rabbits/rabbits319.jpg,0
320,../Dataset/train/rabbits/rabbits320.jpg,0
321,../Dataset/train/rabbits/rabbits321.jpg,0
322,../Dataset/train/rabbits/rabbits322.jpg,0
323,../Dataset/train/rabbits/rabbits323.jpg,0
324,../Dataset/train/rabbits/rabbits324.jpg,0
325,../Dataset/train/rabbits/rabbits325.jpg,0
326,../Dataset/train/rabbits/rabbits326.jpg,0
327,../Dataset/train/rabbits/rabbits327.jpg,0
328,../Dataset/train/rabbits/rabbits328.jpg,0
329,../Dataset/train/rabbits/rabbits329.jpg,0
330,../Dataset/train/rabbits/rabbits330.jpg,0
331,../Dataset/train/rabbits/rabbits331.jpg,0
332,../Dataset/train/rabbits/rabbits332.jpg,0
333,../Dataset/train/rabbits/rabbits333.jpg,0
334,../Dataset/train/rabbits/rabbits334.jpg,0
335,../Dataset/train/rabbits/rabbits335.jpg,0
336,../Dataset/train/rabbits/rabbits336.jpg,0
337,../Dataset/train/rabbits/rabbits337.jpg,0
338,../Dataset/train/rabbits/rabbits338.jpg,0
339,../Dataset/train/rabbits/rabbits339.jpg,0
340,../Dataset/train/rabbits/rabbits340.jpg,0
341,../Dataset/train/rabbits/rabbits341.jpg,0
342,../Dataset/train/rabbits/rabbits342.jpg,0
343,../Dataset/train/rabbits/rabbits343.jpg,0
344,../Dataset/train/rabbits/rabbits344.jpg,0
345,../Dataset/train/rabbits/rabbits345.jpg,0
346,../Dataset/train/rabbits/rabbits346.jpg,0
347,../Dataset/train/rabbits/rabbits347.jpg,0
348,../Dataset/train/rabbits/rabbits348.jpg,0
349,../Dataset/train/rabbits/rabbits349.jpg,0
350,../Dataset/train/rabbits/rabbits350.jpg,0
351,../Dataset/train/rabbits/rabbits351.jpg,0
352,../Dataset/train/rabbits/rabbits352.jpg,0
353,../Dataset/train/rabbits/rabbits353.jpg,0
354,../Dataset/train/rabbits/rabbits354.jpg,0
355,../Dataset/train/rabbits/rabbits355.jpg,0
356,../Dataset/train/rabbits/rabbits356.jpg,0
357,../Dataset/train/rabbits/rabbits357.jpg,0
358,../Dataset/train/rabbits/rabbits358.jpg,0
359,../Dataset/train/rabbits/rabbits359.jpg,0
360,../Dataset/train/rabbits/rabbits360.jpg,0
361,../Dataset/train/rabbits/rabbits361.jpg,0
362,../Dataset/train/rabbits/rabbits362.jpg,0
363,../Dataset/train/rabbits/rabbits363.jpg,0
364,../Dataset/train/rabbits/rabbits364.jpg,0
365,../Dataset/train/rabbits/rabbits365.jpg,0
366,../Dataset/train/rabbits/rabbits366.jpg,0
367,../Dataset/train/rabbits/rabbits367.jpg,0
368,../Dataset/train/rabbits/rabbits368.jpg,0
369,../Dataset/train/rabbits/rabbits369.jpg,0
370,../Dataset/train/rabbits/rabbits370.jpg,0
371,../Dataset/train/rabbits/rabbits371.jpg,0
372,../Dataset/train/rabbits/rabbits372.jpg,0
373,../Dataset/train/rabbits/rabbits373.jpg,0
374,../Dataset/train/rabbits/rabbits374.jpg,0
375,../Dataset/train/rabbits/rabbits375.jpg,0
376,../Dataset/train/rabbits/rabbits376.jpg,0
377,../Dataset/train/rabbits/rabbits377.jpg,0
378,../Dataset/train/rabbits/rabbits378.jpg,0
379,../Dataset/train/rabbits/rabbits379.jpg,0
380,../Dataset/train/rabbits/rabbits380.jpg,0
381,../Dataset/train/rabbits/rabbits381.jpg,0
382,../Dataset/train/rabbits/rabbits382.jpg,0
383,../Dataset/train/rabbits/rabbits383.jpg,0
384,../Dataset/train/rabbits/rabbits384.jpg,0
385,../Dataset/train/rabbits/rabbits385.jpg,0
386,../Dataset/train/rabbits/rabbits386.jpg,0
387,../Dataset/train/rabbits/rabbits387.jpg,0
388,../Dataset/train/rabbits/rabbits388.jpg,0
389,../Dataset/train/rabbits/rabbits389.jpg,0
390,../Dataset/train/rabbits/rabbits390.jpg,0
391,../Dataset/train/rabbits/rabbits391.jpg,0
392,../Dataset/train/rabbits/rabbits392.jpg,0
393,../Dataset/train/rabbits/rabbits393.jpg,0
394,../Dataset/train/rabbits/rabbits394.jpg,0
395,../Dataset/train/rabbits/rabbits395.jpg,0
396,../Dataset/train/rabbits/rabbits396.jpg,0
397,../Dataset/train/rabbits/rabbits397.jpg,0
398,../Dataset/train/rabbits/rabbits398.jpg,0
399,../Dataset/train/rabbits/rabbits399.jpg,0
400,../Dataset/train/rabbits/rabbits400.jpg,0
401,../Dataset/train/rabbits/rabbits401.jpg,0
402,../Dataset/train/rabbits/rabbits402.jpg,0
403,../Dataset/train/rabbits/rabbits403.jpg,0
404,../Dataset/train/rabbits/rabbits404.jpg,0
405,../Dataset/train/rabbits/rabbits405.jpg,0
406,../Dataset/train/rabbits/rabbits406.jpg,0
407,../Dataset/train/rabbits/rabbits407.jpg,0
408,../Dataset/train/rabbits/rabbits408.jpg,0
409,../Dataset/train/rabbits/rabbits409.jpg,0
410,../Dataset/train/rabbits/rabbits410.jpg,0
411,../Dataset/train/rabbits/rabbits411.jpg,0
412,../Dataset/train/rabbits/rabbits412.jpg,0
413,../Dataset/train/rabbits/rabbits413.jpg,0
414,../Dataset/train/rabbits/rabbits414.jpg,0
415,../Dataset/train/rabbits/rabbits415.jpg,0
416,../Dataset/train/rabbits/rabbits416.jpg,0
417,../Dataset/train/rabbits/rabbits417.jpg,0
418,../Dataset/train/rabbits/rabbits418.jpg,0
419,../Dataset/train/rabbits/rabbits419.jpg,0
420,../Dataset/train/rabbits/rabbits420.jpg,0
421,../Dataset/train/rabbits/rabbits421.jpg,0
422,../Dataset/train/rabbits/rabbits422.jpg,0
423,../Dataset/train/rabbits/rabbits423.jpg,0
424,../Dataset/train/rabbits/rabbits424.jpg,0
425,../Dataset/train/rabbits/rabbits425.jpg,0
426,../Dataset/train/rabbits/rabbits426.jpg,0
427,../Dataset/train/rabbits/rabbits427.jpg,0
428,../Dataset/train/rabbits/rabbits428.jpg,0
429,../Dataset/train/rabbits/rabbits429.jpg,0
430,../Dataset/train/rabbits/rabbits430.jpg,0
431,../Dataset/train/rabbits/rabbits431.jpg,0
432,../Dataset/train/rabbits/rabbits432.jpg,0
433,../Dataset/train/rabbits/rabbits433.jpg,0
434,../Dataset/train/rabbits/rabbits434.jpg,0
435,../Dataset/train/rabbits/rabbits435.jpg,0
436,../Dataset/train/rabbits/rabbits436.jpg,0
437,../Dataset/train/rabbits/rabbits437.jpg,0
438,../Dataset/train/rabbits/rabbits438.jpg,0
439,../Dataset/train/rabbits/rabbits439.jpg,0
440,../Dataset/train/rabbits/rabbits440.jpg,0
441,../Dataset/train/rabbits/rabbits441.jpg,0
442,../Dataset/train/rabbits/rabbits442.jpg,0
443,../Dataset/train/rabbits/rabbits443.jpg,0
444,../Dataset/train/rabbits/rabbits444.jpg,0
445,../Dataset/train/rabbits/rabbits445.jpg,0
446,../Dataset/train/rabbits/rabbits446.jpg,0
447,../Dataset/train/rabbits/rabbits447.jpg,0
448,../Dataset/train/rabbits/rabbits448.jpg,0
449,../Dataset/train/rabbits/rabbits449.jpg,0
450,../Dataset/train/rabbits/rabbits450.jpg,0
451,../Dataset/train/rabbits/rabbits451.jpg,0
452,../Dataset/train/rabbits/rabbits452.jpg,0
453,../Dataset/train/rabbits/rabbits453.jpg,0
454,../Dataset/train/rabbits/rabbits454.jpg,0
455,../Dataset/train/rabbits/rabbits455.jpg,0
456,../Dataset/train/rabbits/rabbits456.jpg,0
457,../Dataset/train/rabbits/rabbits457.jpg,0
458,../Dataset/train/rabbits/rabbits458.jpg,0
459,../Dataset/train/rabbits/rabbits459.jpg,0
460,../Dataset/train/rabbits/rabbits460.jpg,0
461,../Dataset/train/rabbits/rabbits461.jpg,0
462,../Dataset/train/rabbits/rabbits462.jpg,0
463,../Dataset/train/rabbits/rabbits463.jpg,0
464,../Dataset/train/rabbits/rabbits464.jpg,0
465,../Dataset/train/rabbits/rabbits465.jpg,0
466,../Dataset/train/rabbits/rabbits466.jpg,0
467,../Dataset/train/rabbits/rabbits467.jpg,0
468,../Dataset/train/rabbits/rabbits468.jpg,0
469,../Dataset/train/rabbits/rabbits469.jpg,0
470,../Dataset/train/rabbits/rabbits470.jpg,0
471,../Dataset/train/rabbits/rabbits471.jpg,0
472,../Dataset/train/rabbits/rabbits472.jpg,0
473,../Dataset/train/rabbits/rabbits473.jpg,0
474,../Dataset/train/rabbits/rabbits474.jpg,0
475,../Dataset/train/rabbits/rabbits475.jpg,0
476,../Dataset/train/rabbits/rabbits476.jpg,0
477,../Dataset/train/rabbits/rabbits477.jpg,0
478,../Dataset/train/rabbits/rabbits478.jpg,0
479,../Dataset/train/rabbits/rabbits479.jpg,0
480,../Dataset/train/rabbits/rabbits480.jpg,0
481,../Dataset/train/rabbits/rabbits481.jpg,0
482,../Dataset/train/rabbits/rabbits482.jpg,0
483,../Dataset/train/rabbits/rabbits483.jpg,0
484,../Dataset/train/rabbits/rabbits484.jpg,0
485,../Dataset/train/rabbits/rabbits485.jpg,0
486,../Dataset/train/rabbits/rabbits486.jpg,0
487,../Dataset/train/rabbits/rabbits487.jpg,0
488,../Dataset/train/rabbits/rabbits488.jpg,0
489,../Dataset/train/rabbits/rabbits489.jpg,0
490,../Dataset/train/rabbits/rabbits490.jpg,0
491,../Dataset/train/rabbits/rabbits491.jpg,0
492,../Dataset/train/rabbits/rabbits492.jpg,0
493,../Dataset/train/rabbits/rabbits493.jpg,0
494,../Dataset/train/rabbits/rabbits494.jpg,0
495,../Dataset/train/rabbits/rabbits495.jpg,0
496,../Dataset/train/rabbits/rabbits496.jpg,0
497,../Dataset/train/rabbits/rabbits497.jpg,0
498,../Dataset/train/rabbits/rabbits498.jpg,0
499,../Dataset/train/rabbits/rabbits499.jpg,0
500,../Dataset/train/rabbits/rabbits500.jpg,0
501,../Dataset/train/rabbits/rabbits501.jpg,0
502,../Dataset/train/rabbits/rabbits502.jpg,0
503,../Dataset/train/rabbits/rabbits503.jpg,0
504,../Dataset/train/rabbits/rabbits504.jpg,0
505,../Dataset/train/rabbits/rabbits505.jpg,0
506,../Dataset/train/rabbits/rabbits506.jpg,0
507,../Dataset/train/rabbits/rabbits507.jpg,0
508,../Dataset/train/rabbits/rabbits508.jpg,0
509,../Dataset/train/rabbits/rabbits509.jpg,0
510,../Dataset/train/rabbits/rabbits510.jpg,0
511,../Dataset/train/rabbits/rabbits511.jpg,0
512,../Dataset/train/rabbits/rabbits512.jpg,0
513,../Dataset/train/rabbits/rabbits513.jpg,0
514,../Dataset/train/rabbits/rabbits514.jpg,0
515,../Dataset/train/rabbits/rabbits515.jpg,0
516,../Dataset/train/rabbits/rabbits516.jpg,0
517,../Dataset/train/rabbits/rabbits517.jpg,0
